id,weather_state_name,weather_state_abbr,wind_direction_compass,created,applicable_date,min_temp,max_temp,the_temp,wind_speed,wind_direction,air_pressure,humidity,visibility,predictability
5461921008451584,Light Cloud,lc,WNW,2017-03-27T21:52:59.238830Z,2017-03-27,5.965,14.786666666666667,12.863333333333335,8.37762665801055,286.2453680883696,1022.655,61,10.831431937485087,70
5060623826157568,Light Cloud,lc,WNW,2017-03-27T18:50:05.638450Z,2017-03-27,5.995,14.176666666666668,12.863333333333335,8.342626658010552,286.5835766837379,1022.655,64,10.831431937485087,70
6731048276721664,Light Cloud,lc,WNW,2017-03-27T15:49:59.772530Z,2017-03-27,5.243333333333333,14.473333333333334,11.836666666666666,8.193565508457276,285.58206498572383,1024.0349999999999,70,10.831431937485087,70
5737386789044224,Light Cloud,lc,WNW,2017-03-27T12:50:03.386590Z,2017-03-27,5.243333333333333,14.306666666666667,11.836666666666666,8.264401625123943,289.3255046904166,1024.0349999999999,71,10.430336832895888,70
5738592466894848,Light Cloud,lc,WNW,2017-03-27T09:50:04.502190Z,2017-03-27,3.7516666666666665,13.93,10.223333333333334,8.837432775123942,289.3266937685541,1024.0349999999999,72,15.410626938678119,70
5797459154436096,Light Cloud,lc,WNW,2017-03-27T06:48:02.302100Z,2017-03-27,3.7516666666666665,13.93,10.23,8.669663025123942,289.3266937685541,1024.0349999999999,72,14.77869243617275,70
5570856277245952,Light Cloud,lc,WNW,2017-03-27T03:48:03.707450Z,2017-03-27,3.783333333333333,13.856666666666667,10.283333333333333,8.491811708457275,290.49350978644355,1024.0349999999999,72,14.737681937485087,70
5541432127389696,Light Cloud,lc,WNW,2017-03-27T00:48:01.366280Z,2017-03-27,3.8383333333333334,14.113333333333335,8.676666666666668,7.688706375123943,297.8593483702881,1025.5349999999999,72,21.337886741430047,70
6169298229788672,Light Cloud,lc,WNW,2017-03-26T21:48:02.453390Z,2017-03-27,4.11,13.446666666666667,9.996666666666668,8.751248125123944,291.4958160015505,1024.0349999999999,74,14.847664638511095,70
6666456934645760,Light Cloud,lc,WNW,2017-03-26T18:47:03.012820Z,2017-03-27,4.123333333333334,13.505,9.950000000000001,8.663873258457278,291.16254073855555,1024.0349999999999,73,13.878946949813091,70
5234500745297920,Light Cloud,lc,WNW,2017-03-26T15:47:02.116400Z,2017-03-27,3.8249999999999997,13.385,9.860000000000001,8.478151302942814,291.1590868022812,1024.06,73,13.698749304064265,70
6528061814079488,Light Cloud,lc,WNW,2017-03-26T12:47:02.383950Z,2017-03-27,3.8249999999999997,13.385,9.863333333333333,8.67837191960948,291.1590868022812,1024.06,73,13.381228624830987,70
6505879381737472,Light Cloud,lc,WNW,2017-03-26T09:46:08.177250Z,2017-03-27,3.985,13.305,9.763333333333334,9.06815686960948,290.1582348447628,1024.06,73,14.853878350433469,70
5744064121012224,Light Cloud,lc,WNW,2017-03-26T06:46:05.848730Z,2017-03-27,4.151666666666666,13.305,9.976666666666667,8.723638886276147,291.4987161305816,1024.06,72,14.340004374453192,70
4565928553480192,Light Cloud,lc,WNW,2017-03-26T03:44:05.399720Z,2017-03-27,4.151666666666666,13.305,10.016666666666667,8.47867966960948,291.4987161305816,1024.06,72,14.1703700389724,70
4971662839644160,Light Cloud,lc,WNW,2017-03-26T00:44:04.574650Z,2017-03-27,3.2999999999999994,13.571666666666667,7.8933333333333335,7.952769369609481,299.5868954211402,1025.56,71,19.672611946233992,70
6067517034332160,Light Cloud,lc,WNW,2017-03-25T21:43:05.423980Z,2017-03-27,3.133333333333333,12.571666666666667,9.646666666666667,9.290096069609481,292.3282450414539,1024.06,73,15.12852441740237,70
6410816723091456,Light Cloud,lc,WNW,2017-03-25T18:43:05.816880Z,2017-03-27,2.9499999999999997,12.548333333333332,9.783333333333333,8.95123436960948,293.3299801831564,1024.56,72,14.960132824306053,70
5075561722413056,Light Cloud,lc,WNW,2017-03-25T15:42:13.020470Z,2017-03-27,2.0833333333333335,12.383333333333333,9.37,8.672928410567618,291.010547671239,1025.25,71,14.705370635488745,70
5442523728183296,Light Cloud,lc,WNW,2017-03-25T12:42:05.859930Z,2017-03-27,2.25,12.549999999999999,8.976666666666667,8.836969943900952,295.1565659086228,1025.25,71,14.650068599379622,70
4579741168304128,Light Cloud,lc,WNW,2017-03-25T09:41:09.051640Z,2017-03-27,2.3249999999999997,12.348333333333334,8.636666666666667,9.053160160567618,296.8271958271315,1025.25,71,14.605951244730772,70
5297250083274752,Light Cloud,lc,WNW,2017-03-25T06:41:05.979920Z,2017-03-27,2.3249999999999997,12.015,8.253333333333334,8.484949177234284,296.8271958271315,1024.75,72,12.770420742861686,70
6419207881228288,Light Cloud,lc,NW,2017-03-25T03:39:04.998860Z,2017-03-27,1.6600000000000001,11.348333333333334,8.200000000000001,7.721348877234284,304.59339906676524,1024.75,72,12.162098345661338,70
5060110711783424,Heavy Cloud,hc,WNW,2017-03-25T00:38:07.128810Z,2017-03-27,1.9533333333333331,11.454999999999998,8.47,7.872225777234284,301.06184872306653,1024.75,72,12.440472639783662,71
6743510526984192,Light Cloud,lc,NW,2017-03-24T21:37:13.555120Z,2017-03-27,1.9533333333333331,12.121666666666664,8.503333333333334,9.051180177234285,307.18250844851525,1024.75,72,10.904443052572974,70
6548205613350912,Light Cloud,lc,NW,2017-03-24T18:36:08.783900Z,2017-03-27,1.8583333333333334,11.995,8.546666666666667,8.91903149390095,308.3651447459946,1024.75,70,13.640340411993956,70
6660001330364416,Light Cloud,lc,NW,2017-03-24T15:33:12.600800Z,2017-03-27,2.131666666666667,10.950000000000001,9.703333333333333,8.435601392360615,306.04143542767014,1021.39,65,13.640340411993956,70
4809469573726208,Heavy Cloud,hc,WNW,2017-03-24T12:28:09.142940Z,2017-03-27,2.131666666666667,11.283333333333333,9.013333333333334,8.74283720902728,294.21473462649976,1020.89,66,13.927413902807602,71
4883971150184448,Heavy Cloud,hc,WNW,2017-03-24T09:28:08.513760Z,2017-03-27,2.141666666666667,11.136666666666665,9.053333333333333,9.233109742360615,293.4432157460744,1020.89,68,14.944598544500119,71
4741541578932224,Light Cloud,lc,WNW,2017-03-24T06:24:08.724600Z,2017-03-27,1.9750000000000003,11.136666666666665,9.37,9.110078592360615,291.2498165173573,1020.89,67,13.486861727511334,70
6439755004772352,Heavy Cloud,hc,NW,2017-03-24T03:21:09.430620Z,2017-03-27,1.9750000000000003,10.803333333333333,9.353333333333333,8.353934725693948,318.67689925585364,1020.89,66,12.862383679312813,71
5654302659969024,Heavy Cloud,hc,NW,2017-03-24T00:19:08.827600Z,2017-03-27,1.932,10.34,8.996666666666668,8.132180925693946,319.32907306925756,1020.89,68,13.969045772687505,71
5440661457207296,Showers,s,WNW,2017-03-23T21:12:20.469250Z,2017-03-27,1.612,11.089999999999998,9.426666666666668,8.52171589380816,288.77820462057036,1023.52,68,14.674923447069116,73
4879183603826688,Showers,s,WNW,2017-03-23T18:09:13.185680Z,2017-03-27,1.51,10.888333333333334,9.256666666666666,8.101356227141494,290.3060866364968,1023.52,69,12.725682017020599,73
6689222140362752,Heavy Cloud,hc,W,2017-03-23T15:06:11.050260Z,2017-03-27,1.51,10.888333333333334,9.346666666666666,7.91977669380816,280.01589688757673,1023.02,68,12.384549232482303,71
6024300133875712,Heavy Cloud,hc,WNW,2017-03-23T12:02:12.450340Z,2017-03-27,0.9099999999999999,10.555,8.83,6.906385877141493,289.47869223309283,1025.02,70,14.540085898353615,71
4923357074030592,Heavy Cloud,hc,WNW,2017-03-23T09:02:19.068940Z,2017-03-27,0.9399999999999998,10.258333333333333,8.89,6.495642460474826,292.43063313617546,1025.02,70,15.28262447307723,71
4707760587407360,Heavy Cloud,hc,NW,2017-03-23T06:02:11.572440Z,2017-03-27,1.14,10.258333333333333,8.896666666666667,6.09892944380816,305.3011069966677,1024.52,66,13.694399705718602,71
5184471758274560,Heavy Cloud,hc,NNW,2017-03-23T03:00:11.500960Z,2017-03-27,0.9399999999999998,9.758333333333333,7.8500000000000005,6.077663227141495,341.5799740610427,1023.52,66,15.254662769426549,71
5751770366083072,Heavy Cloud,hc,NW,2017-03-22T23:58:14.828570Z,2017-03-27,1.028,9.434000000000001,8.17,5.848310665712241,319.96352696558273,1024.04,67,,71
6280851012714496,Heavy Cloud,hc,NNW,2017-03-22T20:54:17.934110Z,2017-03-27,1.3379999999999999,9.836,7.675,5.672773303905194,336.3057051221225,1021.17,67,,71
4556895163514880,Heavy Cloud,hc,N,2017-03-22T17:54:18.555060Z,2017-03-27,1.294,9.844,7.675,5.312773303905193,7.891853391814719,1021.17,68,,71
5426832199385088,Heavy Cloud,hc,N,2017-03-22T14:54:17.942690Z,2017-03-27,1.0939999999999999,9.844,7.675,5.312773303905193,7.891853391814719,1021.17,68,,71
