id,weather_state_name,weather_state_abbr,wind_direction_compass,created,applicable_date,min_temp,max_temp,the_temp,wind_speed,wind_direction,air_pressure,humidity,visibility,predictability
5461066175741952,Sleet,sl,W,2017-03-19T23:21:00.900180Z,2017-03-19,1.5366666666666668,5.33,3.856666666666667,10.102953728635436,263.21988550427193,1005.515,79,10.643156466237174,85
5100280735596544,Sleet,sl,WNW,2017-03-19T20:16:11.310150Z,2017-03-19,1.656666666666667,5.830000000000001,4.8566666666666665,10.609371250308863,285.13660601323136,1005.345,78,10.643156466237174,85
4995241136357376,Thunder,t,WNW,2017-03-19T17:15:59.900990Z,2017-03-19,1.7233333333333334,5.978333333333334,4.8566666666666665,10.76103791697553,282.3376086835391,1005.345,80,10.643156466237174,80
5281114159579136,Light Rain,lr,WNW,2017-03-19T14:15:59.450710Z,2017-03-19,1.3733333333333333,6.053333333333334,4.8566666666666665,13.485556087432064,291.994563012998,1003.385,80,11.236255269227708,75
5169978659569664,Thunder,t,WNW,2017-03-19T11:15:59.912920Z,2017-03-19,1.1383333333333334,5.686666666666667,4.13,13.173488970765398,292.4943044945793,1003.385,81,12.262760478803784,80
5180975654895616,Hail,h,WNW,2017-03-19T08:12:03.092850Z,2017-03-19,0.9816666666666666,5.911666666666666,4.223333333333334,14.13257685409873,293.1628991081842,1003.385,82,10.64160303825658,82
5520098353741824,Hail,h,WNW,2017-03-19T05:12:00.063170Z,2017-03-19,1.1483333333333332,6.078333333333333,4.226666666666667,13.46480710409873,292.0028071224921,1003.385,82,12.261207050823192,82
5723275405557760,Sleet,sl,W,2017-03-19T02:10:06.949330Z,2017-03-19,1.075,6.093333333333334,4.286666666666666,13.583107037432063,280.9215701617834,1000.385,85,4.965377197168536,85
5134406129811456,Thunder,t,WNW,2017-03-18T23:09:05.438590Z,2017-03-19,1.49,6.093333333333334,4.193333333333333,14.489063687432065,292.83019606377354,1003.385,84,17.417655889604706,80
5046978849275904,Hail,h,WNW,2017-03-18T20:01:04.634460Z,2017-03-19,1.49,6.093333333333334,4.203333333333333,14.682930954098731,300.32119350020105,1003.385,83,15.358431758530184,82
5153097827483648,Thunder,t,WNW,2017-03-18T17:01:08.719800Z,2017-03-19,1.684,6.376666666666666,4.17,13.5873970207654,287.7368241785446,1003.385,84,14.815353336514754,80
5651941635915776,Thunder,t,WNW,2017-03-18T14:00:02.459590Z,2017-03-19,1.532,6.596666666666667,4.276666666666666,13.555499473352953,292.6981756719967,1004.1600000000001,85,11.858869203849519,80
5448987788181504,Thunder,t,WNW,2017-03-18T11:00:04.921150Z,2017-03-19,1.068,5.95,4.203333333333333,14.672509106686284,303.50890326921785,1004.1600000000001,83,12.86300505050505,80
5540704533086208,Thunder,t,WNW,2017-03-18T07:56:09.695410Z,2017-03-19,1.068,6.116666666666667,4.373333333333334,14.881289240019619,303.50890326921785,1004.1600000000001,82,9.050892786129006,80
6120548874584064,Thunder,t,NW,2017-03-18T04:56:03.101340Z,2017-03-19,1.068,6.45,4.473333333333334,13.57930369001962,304.0559322269412,1004.6600000000001,77,13.745352143482064,80
4983663783575552,Hail,h,W,2017-03-18T01:56:02.006090Z,2017-03-19,0.8719999999999999,6.671666666666667,4.24,11.756778640019618,269.87105783908055,1000.6600000000001,79,3.3423556430446193,82
5259119632056320,Heavy Rain,hr,WNW,2017-03-17T22:56:05.491360Z,2017-03-19,1.0719999999999998,7.005,4.933333333333334,11.965139806686286,302.60783491137704,1005.1600000000001,76,16.655854807921738,77
6317571372482560,Heavy Rain,hr,WNW,2017-03-17T19:56:14.322760Z,2017-03-19,1.0699999999999998,7.005,4.906666666666667,12.032247706686285,302.60783491137704,1004.6600000000001,76,16.899432315278773,77
6665720347754496,Thunder,t,WNW,2017-03-17T16:56:05.542430Z,2017-03-19,0.842,7.041666666666667,4.63,10.418067123352953,301.08234923300733,1005.1600000000001,77,19.102814562952357,80
