id,weather_state_name,weather_state_abbr,wind_direction_compass,created,applicable_date,min_temp,max_temp,the_temp,wind_speed,wind_direction,air_pressure,humidity,visibility,predictability
6243798061416448,Light Rain,lr,SW,2017-03-05T23:49:17.023810Z,2017-03-05,6.808333333333334,13.068333333333333,10.996666666666668,5.075731365742729,234.69543786746456,1005.325,69,8.013513580688777,75
5576325045682176,Light Rain,lr,SW,2017-03-05T20:46:03.457080Z,2017-03-05,6.9750000000000005,13.068333333333333,10.753333333333332,5.409064699076062,224.35030034667338,1005.325,69,8.013513580688777,75
4668271450128384,Showers,s,SSW,2017-03-05T17:45:16.926760Z,2017-03-05,6.945,13.971666666666666,13.003333333333332,6.242181828374293,209.03908047891122,1004.7,72,8.013513580688777,73
5391887540158464,Heavy Cloud,hc,SSW,2017-03-05T14:44:59.305930Z,2017-03-05,6.278333333333333,13.305,12.336666666666666,7.978162561707627,211.90309779093127,1004.7,74,8.361792133937804,71
5155163438317568,Heavy Cloud,hc,SSW,2017-03-05T11:43:59.857310Z,2017-03-05,6.275000000000001,13.99,13.513333333333334,8.225539546781462,209.16210908229837,1004.655,77,8.361792133937804,71
6516405004402688,Heavy Cloud,hc,SSW,2017-03-05T08:43:59.649510Z,2017-03-05,6.066666666666667,14.073333333333332,13.463333333333333,8.997078296781462,210.76122284741606,1004.655,79,8.365831046687346,71
5901033163194368,Showers,s,SSW,2017-03-05T05:43:59.157690Z,2017-03-05,5.420000000000001,12.918333333333331,11.333333333333334,8.815638086923036,205.1422730416302,1004.495,74,9.170506740634693,73
5118375969685504,Heavy Cloud,hc,S,2017-03-05T02:44:00.959440Z,2017-03-05,6.118333333333333,13.378333333333332,11.406666666666666,8.370737896781463,188.11317875377884,1005.655,77,9.431482641374373,71
4551713889452032,Heavy Cloud,hc,SSW,2017-03-04T23:44:04.331640Z,2017-03-05,5.938333333333333,13.616666666666665,11.656666666666666,9.676201396781464,208.65567984082924,1005.155,79,11.318897637795276,71
6647885227622400,Heavy Cloud,hc,SSW,2017-03-04T20:44:03.939910Z,2017-03-05,5.771666666666666,13.449999999999998,11.276666666666666,10.003181380114798,207.19655082866615,1004.655,79,11.065378191362443,71
6432736088686592,Heavy Cloud,hc,SSW,2017-03-04T17:43:06.635700Z,2017-03-05,6.148333333333333,13.44,11.31,9.764021774723615,208.73919348376103,1005.69,78,11.82158693231528,71
4911094204203008,Heavy Cloud,hc,SSW,2017-03-04T14:36:15.265680Z,2017-03-05,6.338333333333334,13.693333333333333,11.696666666666667,9.784945024723614,210.90125972374346,1005.69,78,11.228798814920863,71
6704584164638720,Heavy Cloud,hc,SSW,2017-03-04T11:34:03.831720Z,2017-03-05,6.338333333333334,13.693333333333333,11.696666666666667,9.951611691390282,210.90125972374346,1005.69,78,11.228798814920863,71
6518811595374592,Heavy Cloud,hc,SSW,2017-03-04T08:34:02.723960Z,2017-03-05,6.118333333333333,13.781666666666666,11.530000000000001,10.565211991390282,209.08124590376258,1005.69,79,11.432608565974707,71
5665252276436992,Heavy Cloud,hc,SSW,2017-03-04T05:34:01.865770Z,2017-03-05,4.795,13.398333333333333,9.723333333333334,10.055963125000664,202.4651294947968,1007.1,81,12.259653622842599,71
5520941979271168,Heavy Cloud,hc,SSW,2017-03-04T02:34:01.819010Z,2017-03-05,6.451666666666667,13.448333333333332,11.346666666666666,9.246107408056949,194.9373927255398,1006.19,77,12.621913027916964,71
5462973007003648,Heavy Cloud,hc,SSW,2017-03-03T23:33:05.114570Z,2017-03-05,5.878333333333333,13.481666666666667,11.583333333333334,10.380339908056948,210.0193526591951,1005.69,77,12.00986240356319,71
6636483700064256,Heavy Cloud,hc,SSW,2017-03-03T20:33:09.384050Z,2017-03-05,5.711666666666666,13.148333333333333,11.373333333333333,10.418725158056947,210.18838083744458,1005.69,78,13.091048278056151,71
5748679063371776,Heavy Cloud,hc,SSW,2017-03-03T17:31:05.930910Z,2017-03-05,5.381666666666667,12.716666666666669,11.25,9.725100074076726,210.52804410682478,1004.8199999999999,78,12.705176767676766,71
6410051145170944,Heavy Cloud,hc,SSW,2017-03-03T14:30:13.139950Z,2017-03-05,5.048333333333333,12.383333333333335,10.93,9.747469374076726,208.91600915101725,1004.8199999999999,78,12.991007516105942,71
6505378212741120,Heavy Cloud,hc,SSW,2017-03-03T11:29:05.783860Z,2017-03-05,5.048333333333333,12.383333333333335,10.93,9.747469374076726,208.91600915101725,1004.8199999999999,78,12.991007516105942,71
5207116704907264,Heavy Cloud,hc,SW,2017-03-03T08:28:06.594420Z,2017-03-05,5.118333333333333,12.06,10.76,10.416382990743392,216.4224594329918,1004.8199999999999,79,11.092097152628648,71
4603363488432128,Heavy Cloud,hc,SW,2017-03-03T05:28:05.220210Z,2017-03-05,4.703333333333333,11.948333333333332,9.56,9.833191046858348,214.86132431559952,1007.315,81,14.075921617752327,71
4802731843780608,Heavy Cloud,hc,SSW,2017-03-03T02:27:09.289620Z,2017-03-05,5.785,12.06,10.743333333333332,9.26021685741006,198.5437523953195,1004.8199999999999,77,13.368179829794002,71
4833506693742592,Heavy Cloud,hc,SW,2017-03-02T23:24:18.266210Z,2017-03-05,5.753333333333334,12.063333333333333,10.846666666666666,10.027905040743391,221.1480073637563,1004.8199999999999,77,14.353674540682414,71
5553338582040576,Heavy Cloud,hc,SW,2017-03-02T20:24:16.428510Z,2017-03-05,6.253333333333334,13.063333333333333,10.99,10.066290290743392,222.7222490198255,1004.8199999999999,77,15.319906744611469,71
5962880692256768,Showers,s,SSW,2017-03-02T17:21:43.915350Z,2017-03-05,6.583333333333333,13.118333333333334,11.806666666666667,10.06572512464673,213.40755378515027,1002.9549999999999,75,14.231885787003897,73
6690480028909568,Showers,s,SSW,2017-03-02T14:14:33.406670Z,2017-03-05,6.416666666666667,12.951666666666668,11.833333333333334,9.979976141313395,210.52224509722964,1002.9549999999999,76,14.984987671995546,73
4533971044007936,Showers,s,SSW,2017-03-02T11:14:07.882580Z,2017-03-05,6.416666666666667,12.951666666666668,11.833333333333334,9.979976141313395,210.52224509722964,1002.9549999999999,76,14.984987671995546,73
5841519613313024,Showers,s,SSW,2017-03-02T08:12:14.293280Z,2017-03-05,6.038333333333334,12.766666666666666,11.973333333333334,9.98612557464673,206.96821071622486,1002.9549999999999,77,15.572804819852063,73
5510647143989248,Showers,s,SSW,2017-03-02T05:12:07.925590Z,2017-03-05,6.095,12.709999999999999,10.873333333333333,9.080095964741908,207.3114212742849,1006.685,80,14.13557325220711,73
6038369775648768,Showers,s,S,2017-03-02T02:12:07.721910Z,2017-03-05,6.538333333333334,12.933333333333332,11.513333333333334,8.615929041313397,185.53675156543048,1003.4549999999999,77,14.623971009305654,73
6337416000438272,Showers,s,SSW,2017-03-01T23:12:12.089330Z,2017-03-05,6.44,13.326666666666668,11.606666666666667,8.86733987464673,207.32224836628197,1003.4549999999999,76,16.162486081285294,73
5753076371685376,Showers,s,SSW,2017-03-01T20:12:11.243040Z,2017-03-05,5.773333333333333,13.493333333333334,11.839999999999998,10.069766657980063,197.11601301665075,1003.4549999999999,76,14.831508987512924,73
4968225322303488,Heavy Cloud,hc,SSW,2017-03-01T17:10:12.177100Z,2017-03-05,5.68,13.773333333333333,11.906666666666666,9.903243487862882,196.74723511854305,1002.4,74,13.299828998647897,71
4550086298173440,Heavy Cloud,hc,SSW,2017-03-01T14:08:23.318680Z,2017-03-05,5.513333333333333,13.773333333333333,11.926666666666668,10.219038821196214,196.74723511854305,1002.4,73,15.199360733317425,71
6432111976251392,Heavy Cloud,hc,SSW,2017-03-01T11:04:25.081260Z,2017-03-05,5.513333333333333,13.773333333333333,11.926666666666668,10.219038821196214,196.74723511854305,1002.4,73,15.199360733317425,71
4913569380433920,Heavy Cloud,hc,S,2017-03-01T08:00:16.037050Z,2017-03-05,4.7716666666666665,13.365,10.626666666666667,10.31345864117421,188.81818537815008,1005.565,73,14.194603515469657,71
5418841412730880,Heavy Cloud,hc,S,2017-03-01T04:56:16.971090Z,2017-03-05,4.7716666666666665,13.365,10.74,8.979441191174208,188.81818537815008,1006.065,74,13.159399109202258,71
5739316034666496,Showers,s,S,2017-03-01T01:51:17.391060Z,2017-03-05,5.558,13.975999999999999,12.153333333333334,9.538297065435458,172.2779543066448,1001.4,74,13.745973514674303,73
6135294101291008,Showers,s,SSW,2017-02-28T22:43:48.155980Z,2017-03-05,5.287999999999999,13.756,11.905000000000001,9.717109281794322,195.74740641882946,998.8,77,,73
4559714541109248,Showers,s,SSW,2017-02-28T19:37:18.681650Z,2017-03-05,6.004,13.26,11.165,9.597597232164162,205.94008761673715,1002.63,77,,73
5913145709166592,Showers,s,SSW,2017-02-28T16:35:15.820580Z,2017-03-05,5.946,12.716,11.165,9.467597232164161,206.54334977339565,1002.63,79,,73
6660676177100800,Showers,s,SW,2017-02-28T13:31:16.260710Z,2017-03-05,5.946,11.916,10.165,7.967597232164161,214.3948652834512,1002.63,84,,73
6490915245916160,Showers,s,SW,2017-02-28T10:27:19.520650Z,2017-03-05,5.946,11.716,10.165,8.217597232164161,214.3948652834512,1002.63,84,,73
4807693604749312,Showers,s,SSW,2017-02-28T07:27:19.267160Z,2017-03-05,4.162000000000001,11.75,9.895,7.3575154100055675,196.17751645352908,1005.78,82,,73
4672820156039168,Showers,s,SSW,2017-02-28T04:27:14.473130Z,2017-03-05,3.9620000000000006,11.55,9.895,7.3575154100055675,196.17751645352908,1005.78,82,,73
5999010225586176,Showers,s,SSW,2017-02-28T01:25:32.434820Z,2017-03-05,5.336,12.158,9.665,7.067597232164161,213.31093473825052,1002.63,83,,73
5705897229680640,Showers,s,SW,2017-02-27T22:18:28.748660Z,2017-03-05,4.936,12.158,9.665,7.317597232164161,218.72128248518473,1002.63,83,,73
5328530128764928,Showers,s,SSW,2017-02-27T19:16:18.281790Z,2017-03-05,4.2700000000000005,12.3,10.52,8.478949932394814,193.94624819625992,1008.12,80,,73
5004075615649792,Showers,s,S,2017-02-27T16:11:29.154480Z,2017-03-05,4.2780000000000005,12.636,10.52,8.766449932394814,182.0597122079101,1008.12,78,,73
5256513929084928,Heavy Cloud,hc,S,2017-02-27T13:10:25.912810Z,2017-03-05,4.2780000000000005,12.836000000000002,10.52,8.266449932394814,184.5694516271978,1008.12,77,,71
5207323668643840,Heavy Cloud,hc,S,2017-02-27T10:09:28.259950Z,2017-03-05,4.2780000000000005,12.836000000000002,10.52,8.516449932394814,184.5694516271978,1008.12,77,,71
5531910788874240,Heavy Cloud,hc,S,2017-02-27T07:05:45.747070Z,2017-03-05,3.678,12.378,9.934999999999999,8.586159627773801,183.35377386594251,1005.37,78,,71
4709866396450816,Heavy Cloud,hc,S,2017-02-27T04:05:17.898280Z,2017-03-05,4.478,12.378,9.934999999999999,8.086159627773801,177.76046051551603,1005.37,78,,71
6602194828656640,Showers,s,SSW,2017-02-27T01:03:21.938620Z,2017-03-05,5.1325,12.265,12.04,7.7819332431930865,191.40167151063855,1008.12,79,,73
5983270713950208,Showers,s,SSW,2017-02-26T21:57:22.027610Z,2017-03-05,4.1325,11.765,12.04,7.7819332431930865,207.03887635818646,1008.12,79,,73
6338912058343424,Showers,s,SSW,2017-02-26T18:51:39.270130Z,2017-03-05,3.1799999999999997,10.2675,8.05,7.02192502452345,207.03485999709562,1001.56,79,,73
4735895173332992,Showers,s,SSW,2017-02-26T15:51:20.530630Z,2017-03-05,2.79,10.335,8.05,7.335258357856783,202.88772163111332,1001.56,81,,73
