id,weather_state_name,weather_state_abbr,wind_direction_compass,created,applicable_date,min_temp,max_temp,the_temp,wind_speed,wind_direction,air_pressure,humidity,visibility,predictability
4886110580768768,Light Rain,lr,NW,2017-03-10T22:03:09.218850Z,2017-03-10,1.7016666666666669,6.928333333333334,5.863333333333333,3.197409431515947,305.1191825431973,1019.725,79,7.095437644158116,75
6320388065722368,Light Rain,lr,NW,2017-03-10T19:03:12.778650Z,2017-03-10,1.5433333333333332,7.1433333333333335,6.196666666666666,3.164337571180307,315.37845455001934,1018.45,81,7.095437644158116,75
5802192476831744,Light Rain,lr,NW,2017-03-10T16:03:06.617440Z,2017-03-10,1.0916666666666668,7.111666666666667,5.53,3.2643375711803073,318.1376067553932,1018.45,84,6.321830509822636,75
6207312045801472,Showers,s,NNW,2017-03-10T13:02:59.438950Z,2017-03-10,0.8783333333333333,7.125,5.286666666666666,3.1676107260014845,330.80364686924713,1017.725,84,6.22769277419868,73
5018384836067328,Showers,s,NNW,2017-03-10T10:02:59.848260Z,2017-03-10,0.9966666666666667,7.113333333333334,5.213333333333334,3.209323742668152,333.28623078394605,1017.725,85,7.517348683687266,73
6668909428080640,Light Rain,lr,NW,2017-03-10T07:00:58.884210Z,2017-03-10,0.622,7.091666666666668,5.536666666666666,3.0281584148492797,321.28944946178774,1015.235,80,7.517348683687266,75
4959684981161984,Showers,s,NW,2017-03-10T04:01:06.637370Z,2017-03-10,0.685,7.258333333333334,5.873333333333334,3.0579841481826135,303.7967425921897,1015.235,77,7.168138073649884,73
6577080007393280,Heavy Cloud,hc,W,2017-03-10T00:59:59.160250Z,2017-03-10,1.0766666666666667,7.363333333333333,4.71,3.2300782926681517,281.0966675402941,1017.225,85,8.210177563031893,71
5536351181078528,Heavy Cloud,hc,NW,2017-03-09T21:58:05.375230Z,2017-03-10,1.0766666666666667,7.363333333333333,4.81,3.9388584260014845,325.6831989249041,1017.725,84,13.265032211882605,71
4772070340689920,Heavy Cloud,hc,NW,2017-03-09T18:53:04.506870Z,2017-03-10,0.6033333333333332,7.363333333333333,4.843333333333333,3.8903916093348183,321.8724352235855,1017.725,83,12.800246560089079,71
5581689929596928,Heavy Cloud,hc,NW,2017-03-09T15:52:22.092200Z,2017-03-10,0.6916666666666665,7.23,4.51,4.295391609334819,310.2052600571613,1017.225,85,12.800246560089079,71
6698150840500224,Showers,s,NW,2017-03-09T12:50:02.621610Z,2017-03-10,1.5379999999999998,7.355,4.746666666666667,5.271501045841618,306.47855195620525,1016.1,84,12.034717251252683,73
4575623368409088,Showers,s,WNW,2017-03-09T09:49:04.590180Z,2017-03-10,1.438,7.526666666666666,4.933333333333334,5.3167624458416185,294.83526461234106,1016.1,87,9.977357233754871,73
6163436538953728,Showers,s,WNW,2017-03-09T06:49:55.323960Z,2017-03-10,0.6816666666666666,7.718333333333334,5.363333333333333,4.2442016754009915,281.3218104462267,1016.885,86,11.047979797979798,73
5513625166938112,Showers,s,WNW,2017-03-09T03:48:01.893090Z,2017-03-10,1.6983333333333333,7.6933333333333325,5.1066666666666665,3.815659362508285,286.86819195432093,1016.1,84,11.047979797979798,73
5730261438300160,Showers,s,W,2017-03-09T00:48:02.140960Z,2017-03-10,2.191666666666667,7.9433333333333325,5.076666666666667,3.941054245841618,264.72179429627863,1016.1,85,8.703546289668337,73
5927486336532480,Showers,s,WNW,2017-03-08T21:48:13.272000Z,2017-03-10,2.3583333333333334,7.9433333333333325,5.37,4.536884795841618,281.2838796636929,1015.6,89,11.90298655849837,73
5779590479872000,Light Rain,lr,W,2017-03-08T18:46:18.760170Z,2017-03-10,2.025,7.4433333333333325,5.456666666666667,5.268034229174952,281.1968040033887,1015.1,88,9.915841485723375,75
5930465433223168,Light Rain,lr,WNW,2017-03-08T15:41:40.709200Z,2017-03-10,2.17,7.253333333333334,5.453333333333333,5.671408345841617,288.86069678483216,1015.1,88,10.936132983377078,75
5006248332230656,Light Rain,lr,WNW,2017-03-08T12:36:12.380190Z,2017-03-10,2.2816666666666667,7.823333333333333,6.383333333333333,6.151592163078289,283.5432629842474,1012.065,88,11.013183011214506,75
